artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,lyrics,genius_id,annotation
He's the man behind the mask4Embed",719813.0,"[('Ki-ki-ki ma-ma-ma', [['This is the sound effect from fhe movie series “Friday the 13th”, usually associated with the series’s antagonist Jason Voorhies, which this song is about.']]), ('And he crawled out of his hole', [['PROPOSED SUGGESTION:\n\nIn “Friday the 13th Part VI: Jason Lives” (1986), Jason Voorhees emerges from his own grave.']]), ('Ahh, but the moon was full\n And you had a chance\n To be all alone\n But you’re not alone', [['A typical horror movie trope is a pair of lovers being alone at night (often with a full moon illuminating the space,) then cue the villain.']])]"
Alice Cooper,Freedom,0.465,0.927,9.0,-9.47,0.0,0.0401,0.0029,0.0,0.129,0.352,148.834,249093.0,4.0,"Freedom LyricsWe the people of the United States
In order to form a more perfect union
Stop pretending that you've never been bad
You're never wrong and you've never been dirty
You're such a saint, that ain't the way we see you
You want to rule us with an iron hand
You change the lyrics and become Big Brother
This ain't Russia, you ain't my Dad or Mother
(They never knew anyway)
'Cuz I never walk away from what I know is right
But I'm gonna turn my back on you
Freedom, we're gonna ring the bell
Freedom to rock, freedom to talk
Freedom, raise your fist and yell
Freedom to rock, freedom to talk
Freedom-ring
You're playing God from your ivory tower
Back off preacher, I don't care if it's Sunday
I ain't no angel, but I never felt better
We're a make-up metal degeneration
We're not as stupid as you want to make us
You better leave us man
'Cuz you sure can't take us
Nobody better tell you how to live your life
You gotta do it on your own

Freedom, we're gonna ring the bell
Freedom to rock, freedom to talk
Freedom, raise your fist and yell
Freedom to rock, freedom to talk
Freedom-ring

Cuz I never walk away from what I know is right
But I'm gonna turn my back on you

Freedom, we're gonna ring the bell
Freedom to rock, freedom to talk
Freedom, raise your fist and yell
FreedomYou might also likeEmbed",810303.0,"[('Freedom, we’re gonna ring the bell\n Freedom to rock, freedom to talk\n Freedom, raise your fist and yell\n Freedom to rock, freedom to talk\n Freedom-ring', [['This patriotic verse displays how patriotism in America (the honoring of our Founding Fathers and their moral humanity) relies not upon doing what government tells us, but in thinking for ourselves and embracing our human rights, even if they are threatened by authority figures.']]), ('Back off preacher, I don’t care if it’s Sunday', [['This line demonstrates the corporatism that has taken over religion, while having cryptic intentions. Government also commonly uses religion to justify their actions, saying “In God We Trust.” and “One Nation Under God” while continuing to impose their own intentions on the public. Religion has been used and corrupted as a means to justify greed on a level the public is able to connect to. They don’t let the public worship how they want, but rather tell them when to pray, controlling them rather than allowing them to serve God and humanity.']]), ('You’re playing God from your ivory tower', [['The privileged corporation owners and and politicians make deals behind the public’s back, meanwhile expecting us to execute their every command as if it were the will of God. They stay secluded from the society they created, apart from the harsh reality of poverty, crime, and the enslavement of daily life, while expecting us to fight their wars and pay their taxes without any say over where that goes. We are cogs in their machine, allowing us to produce so they will reap the benefits.']]), ('Freedom, we’re gonna ring the bell\n Freedom to rock, freedom to talk\n Freedom, raise your fist and yell\n Freedom to rock, freedom to talk\n Freedom-ring', [['This patriotic verse displays how patriotism in America (the honoring of our Founding Fathers and their moral humanity) relies not upon doing what government tells us, but in thinking for ourselves and embracing our human rights, even if they are threatened by authority figures.']]), ('You’re such a saint, that ain’t the way we see you', [['Despite the fact that government wants us to worship their every move, they can’t help but let their actions and true intentions occasionally seep through to the public, causing us to question their authority, and our true ability to make change within the system.']]), ('Stop pretending that you’ve never been bad', [['This abrupt transition into the harsh criticism of the American government discredits the patriotic and proud nobility demonstrated in the song’s opening.\n\nThe Narrator demands the government expose itself for what it really is, and acknowledge the bad it has caused, rather than choose to only focus on the bad caused by other nations and paint America only as the hero. Every nation wants to paint themselves in a positive light for their citizens, no matter how much harm they have caused. The narrator asks the government to learn from its past, rather than deny it.']]), ('We the people of the United States\n In order to form a more perfect union', [['The first two lines of the preamble to the U.S. Constitution. Opening the song with this statement demonstrates the nobility of our Founding Father’s intentions and their vision for our nation. That which would later be corrupted as they wouldn’t live on to see America’s future.']])]"
Alice Cooper,Give The Radio Back,0.507,0.917,9.0,-9.605,0.0,0.065,0.00967,1.38e-05,0.749,0.336,135.675,212800.0,4.0,"Give the Radio Back LyricsHey teacher, what are you trying to do?
I'm getting tired of livin' in this zoo
You slap me in the face and you knock me down
You beat my head right in to the ground
I've never felt this way before
I can't take it no more

So give the radio back
Yeah, give the radio back
Give the radio back to the maniacs
Well, there's a party going on outside
All my friends got ya terrified
Don't call no cops or the state police
Don't break up this blown out symphony
You think I'm wasting all my precious time
You say my music oughta be a crime

Well, give the radio back
Give the radio back
Yeah, give the radio back to the maniacs
To the maniacs

I never ever felt this way before
Ain't gonna take it no more

Yeah, give the radio
Give the radio back
Give the radio back to the maniacs
To the maniacs
Yeah, give the radio to the maniacs
Give the radio to the maniacs
Give it, give it, give the radio
To the maniacs
The little maniacs, you're all maniacsYou might also likeEmbed",810010.0,[]
Alice Cooper,"Chop, Chop, Chop",0.496,0.904,5.0,-10.302,1.0,0.0351,0.00651,0.00147,0.36,0.492,137.173,187160.0,4.0,"Chop, Chop, Chop LyricsSome people call me the Creeper
'Cuz they don't know my name or face
I got 'em running in circles
Because a homicidal genius never leaves a trace
I'm a lonely hunter
City full of game
Walkin' in the neon lights

Chop, chop, chop, engine of destruction
Chop, chop, chop, a perfect killing machine
Chop, chop, chop, it's a symbiotic function
Chop, chop, chop, I keep the city so clean
Chop, chop, chop
Some people call me the Ripper
Stole my modus operandi from the movie screen
She's just a celluloid stripper
Just another bloody player in my splatter-filled dream
Women on the streets
Want money when we meet
I take them for a little ride

Chop, chop, chop, engine of destruction
Chop, chop, chop, a perfect killing machine
Chop, chop, chop, it's symbiotic function
Chop, chop, chop, I keep the city so clean
Chop, chop, chop

She was standing on the corner
With her bright red lips
Her face was so white and pale (so pale)
She had a black leather skirt
That was tight to her hips
And an anklet with a name
It spelled M A R Y..... Gail
Gail Gail Gail Gail
Gail Gail Gail GailYou might also likeEmbed",810930.0,[]
Alice Cooper,Gail,0.483,0.311,9.0,-15.682,0.0,0.0324,0.198,0.00562,0.508,0.344,120.016,150067.0,3.0,"Gail LyricsA tree has grown on the spot
Where her body did rest
Blood seeped in the soil
From the knife in her chest

The bugs serve time in her skeletal jail
I wonder how the bugs remember Gail

What a lovely young girl
Everybody would say
You can still hear her laugh
In the shadows on a cold winters day
A dog dug up a bone and wagged its tail
I wonder how that dog remembers Gail
The bugs serve time in her skeletal jail
I wonder how that I'll remember GailYou might also likeEmbed",777532.0,[]
Alice Cooper,Poison,0.28,0.908,2.0,-5.509,0.0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080.0,4.0,"Poison Lyrics[Instrumental Intro]

[Verse 1]
Your cruel device
Your blood like ice
One look could kill
My pain, your thrill

[Chorus]
I wanna love you, but I better not touch (don't touch)
I wanna hold you, but my senses tell me to stop
I wanna kiss you, but I want it too much (too much)
I wanna taste you, but your lips are venomous poison
You're poison running through my veins
You're poison
I don't wanna break these chains
[Verse 2]
Your mouth, so hot
Your web, I'm caught
Your skin, so wet
Black lace on sweat

[Chorus]
I hear you calling and it's needles and pins (and pins)
I wanna hurt you just to hear you screaming my name
Don't wanna touch you, but you're under my skin (deep in)
I wanna kiss you, but your lips are venomous poison
You're poison running through my veins
You're poison
I don't wanna break these chains
Poison

[Guitar Solo]

[Verse 3]
One look (one look) could kill (could kill)
My pain, your thrill

[Chorus]
I want to love you, but I better not touch (don't touch)
I wanna hold you, but my senses tell me to stop
I wanna kiss you, but I want it too much (too much)
I wanna taste you, but your lips are venomous poison
You're poison running through my veins
You're poison
I don't wanna break these chains
Poison (poison)
You might also likeI want to love you, but I better not touch (don't touch)
I wanna hold you, but my senses tell me to stop
I wanna kiss you, but I want it too much (too much)
I wanna taste you, but your lips are venomous poison

[Outro]
Yeah!
Well, I don't want to break these chains
Poison (poison) no
Running deep inside my veins
Burning deep (poison) inside my brain
Poison (poison)
I don't want (poison) to break these chains
Poison (poison)14Embed",413757.0,"[('My pain, your thrill', [['A simple dichotomy of Victim and Sadist.Metallica have a similar lyric on “My friend of Misery”:\n\nNo one caring about these words you tell\nMy friend before your voice is gone\nOne man’s fun is another’s hell']])]"
Alice Cooper,House of Fire,0.508,0.96,10.0,-6.272,0.0,0.0817,0.0124,2.34e-05,0.49,0.43,124.885,226067.0,4.0,"House of Fire Lyrics[Intro]
House of fire
House of fire
Yeah!
Alright!

[Verse 1]
Let's build a house of fire, baby
Not one of wood or stone
Walk through my door of desire, baby
Come on in and make it your home
Don't need a window to watch you, baby
Don't need no roof overhead
Don't need no key to unlock ya, baby
I'll use my lovin' instead
I won't tire
Take me higher

[Chorus 1]
Building a house of fire, baby
Buildin' it with our love
We are buildin' a house of fire every time we touch
House of fire
House of fire

[Verse 2]
We ain't gotta pay rent now, baby
No landlord to throw us out
I want to play in your garden, baby
When you want it give me a shout
I won't tire
Take me higher

[Chorus 2]
Building a house of fire, baby
Buildin' it with our love
We are buildin' a house of fire every time we touch
We are building this house together, baby
Standing on solid ground
We are building a house of fire that you can't tear down
You might also like[Guitar Solo]

[Bridge]
Brick by brick the flames get higher
Build it strong with our desire

[Chorus 2]
Building a house of fire, baby
Building it with our love
We are building a house of fire every time we touch
Baby we are
We are building this house together, baby
Standing on solid ground
We are building a house of fire that you can't tear down

[Outro]
Building a house of fire, baby
Building it with our love
We are building a house of fire every time we touch
We are building this house together, baby
Standing on solid ground
We are building a house of fire that you can't tear downEmbed",810423.0,[]
Alice Cooper,Bed of Nails,0.291,0.954,10.0,-7.801,0.0,0.0926,0.00254,0.000669,0.527,0.392,137.752,259373.0,4.0,"Bed of Nails Lyrics[Intro]
I love the way you hurt me
My tears are your wine
Your thoughts would draw my plan for a cruise in vain
Like talons in the pale moon shining above us
The line between pleasure and pain has slowly vanished
As we sink deeper and deeper into a void of your venomous love

[Verse 1]
Yeah, we're gonna fight, we do it every night
Baby, when you scratch, you know I'm gonna bite
You can make me die, I can make you cry
Opposites attract, that's the reason why
[Pre-Chorus]
No one else could make you feel like I do, I do, I do
No one ever gets that deep inside you, as I do, baby

[Chorus]
Our love is a bed of nails
Love hurts good on a bed of nails
I'll lay you down and when all else fails
I'll drive you like hammer on the bed of nails

[Verse 2]
First we're gonna kiss, then we're gonna say
Dirty little words, only lovers say
Rocking through the night, rolling on the floor
When they hear us screaming, they'll be breaking down the door

[Pre-Chorus]
No one else could make you feel like I do, I do, I do
No one ever gets that deep inside you, as I do, baby

[Chorus]
Our love is a bed of nails
Love hurts good on a bed of nails
I'll lay you down and when all else fails
I'll drive you like hammer on the bed of nails
You might also like[Hook]
Bed of nails, bed of nails
I'll drive you like hammer on the bed of nails
Ow, ow, ow, ow, ow
Gonna drive you like hammer
Baby, put me in your slammer
Oh yeah

[Guitar Solo]

[Pre-Chorus]
No one else could make you feel like I do, I do, I do
No one ever gets that deep inside you, as I do, baby

[Chorus]
Our love is a bed of nails
Love hurts good on a bed of nails
I'll lay you down and when all else fails
I'll drive you like hammer on the bed of nails

[Chorus]
Our love is a bed of nails
Love hurts good on a bed of nails
I'll lay you down and when all else fails
I'll drive you like hammer on the bed of nails
[Hook]
Bed of nails, bed of nails
I'll drive you like hammer on the bed of nails
Ow, ow, ow, ow, ow
Gonna drive you like hammer
Baby, put me in your slammer
Oh yeahEmbed",1788080.0,"[('No one ever gets that deep inside you, as I do, baby', [['Some sexual innuendo. Fits right in the 1980s hair metal style!']])]"
Alice Cooper,Hell Is Living Without You,0.274,0.885,10.0,-7.286,1.0,0.0795,0.116,0.000196,0.148,0.207,143.812,251147.0,4.0,"Hell Is Living Without You Lyrics[Verse 1]I can't find your face
In a thousand masqueraders
You're hidden in the colors
Of a million other lost charaders

In life's big parade
I'm the loneliest spectator
'Cause you're gone without a trace
In a sea of faceless imitators

[Pre-Chorus]
I can't take another night
Burning inside this
[Chorus]
Hell is living without your
Love ain't nothing without your
Touch me, heaven would be like
Hell is living without you

[Verse 2]
Try to walk away
When I see the time I've wasted
Starving at a feast
And all this wine I've never tasted

On my lips your memory
Has been stained
Is it all in vain
Tell me who's to blame

[Pre-Chorus]
I can't take another night
Burning inside this

[Chorus]
Hell is living without your
Love ain't nothing without your
Touch me, heaven would be like
Hell is living without you
You might also likeNights get longer and colder
I'm down begging to hold ya
On my own and I feel like
Hell is living without you
Living without you

[Guitar solo]

[Chorus]
Hell is living without your
Love ain't nothing without your
Touch me, heaven would be like
Hell is living without you

Nights get longer and colder
I'm down begging to hold ya
On my own and I feel like
Hell is living without you

[Guitar solo]1Embed",810444.0,"[('’Cause you’re gone without a trace\n In a sea of faceless imitators', [['The imitators are groupies. Groupies can offer company when a musician is away from home, but it’s an ultimately hollow experience. It won’t kill the pain of the narrator’s loneliness.']]), ('Starving at a feast\n And all this wine I’ve never tasted', [['As a rock star, the narrator has hundreds of women swarming him, but he’s stayed away before because he was in a relationship. Now that he’s been through a break-up, he can indulge. But does he want to?']])]"
Alice Cooper,I'm Your Gun,0.236,0.987,11.0,-6.325,0.0,0.103,0.00472,0.0348,0.368,0.176,189.688,227093.0,4.0,"I’m Your Gun LyricsYour Momma thinks I'm filthy
Alright...
And your Daddy calls me scum
Alright...
Wrap your fingers all around me
I'm your g-g-g-g-g-g-g-g-gun!

I'm dressed in black
I'm a heart attack
And my draw is lightning quick
If you're looking for a man with magic hands
I can really do the trick
And if you see me on the street
And you're burnin' from the heat
There's a fire down below
You be the target on the bed
I'll be shootin' hot lead
Let me take control
You're a scared little girl in this big, bad town
So easy to sink, so easy to drown

Pull my trigger, I get bigger
Then I'm lots of fun
I'm your gun
I'm your gun, gun, gun
Bite my bullet
Push and pull it
Tell me I'm the one
I'm your gun
I'm your gun, gun, gun
Hold on steady, always ready, yeah

Well, I'm as hard as they come
I'm a hit and run
I'm a pistol packin' boy
Better walk real slow
I'm on the edge, y'know
And I'm easily annoyed
If something's giving you trouble
I'll be there on the double
Just call me on the line
I've got a muscle I can flex
It'll fog your little specs
Til you think you're going blind
You might also likeI know these streets like the scars on my back
And I stay as loaded as this gun on my back

Pull my trigger, I get bigger
Then I'm lots of fun
I'm your gun
I'm your gun, gun, gun
Bite my bullet
Push and pull it
Tell me I'm the one
I'm your gun
I'm your gun, gun, gun
Squeeze it tighter
Aim and fire, yeah
Hold on steady, always ready
Yeah, yeah, yeah

Pull my trigger, I get bigger
Then I'm lots of fun
I'm your gun
I'm your gun, gun, gun
Rub my barrel
Straight and narrow
Dress up like a nun, n-n-n-nun
I'm your gun
I'm your gun, gun, gun
Load my clip and lick your lips
This is gettin' fun
I'm your gun
I'm your gun, gun, gun
Hold on steady
Always ready, yeahEmbed",810782.0,[]
Alice Cooper,Hey Stoopid,0.503,0.953,7.0,-7.452,0.0,0.0542,0.00245,0.000258,0.393,0.362,129.858,272040.0,4.0,"Hey Stoopid Lyrics[Intro]
Hey, hey, hey, hey
Hey, hey, hey, hey, hey stoopid

[Verse]
Hey bro, take it slow
You ain't livin' in a video
You're flying low with a high velocity
No doubt, you're stressin' out
That ain't what rock n' roll's about
Get off that one way trip down lonely street
Now I know you've been kicked around
You ain't alone in this ugly town
You stick a needle in your arm
You bite the dust, you buy the farm

[Chorus]
Hey, hey, hey, hey, hey stoopid
What ya tryin' to do
Hey, hey, hey, hey, hey stoopid
They win you lose
Hey, hey, hey, hey, hey stoopid

[Verse 2]
C'mon girl, it's a better day
Get your foot out of that grave
Don't let that one love tear your world apart
C'mon babe, kick that stuff
Show the street it ain't so tough
Quit lyin' around with a crippled, broken heart

Now I know you've been seeing red
Don't put a pistol to your head
Sometimes your answer's heaven sent
Your way is so damn permanent

[Chorus]
Hey, hey, hey, hey, hey stoopid
What ya tryin' to do
Hey, hey, hey, hey, hey stoopid
They win you lose
Hey, hey, hey, hey, hey stoopid
You might also like[Bridge]
This ain't your daddy talkin'
You know, I know
Your story ain't so shocking
You know, I know
Blow some steam
C'mon and scream

[Chorus]
Hey, hey, hey, hey, hey stoopid
What ya tryin' to do
Hey, hey, hey, hey, hey stoopid
They win you lose
Hey, hey, hey, hey
Hey, hey, hey, hey, (hey) hey stoopid
What ya tryin' to do
Hey, hey, hey, hey, hey stoopid
They win you lose
Hey, hey, hey, hey
(Oh)
Hey, hey, hey, hey, hey stoopid
What ya tryin' to do
Hey, hey, hey, hey, hey stoopid
Yeah, If you do that, they win you lose
Hey, hey, hey, hey, hey stoopidEmbed",291710.0,"[('Blow some steam\n C’mon and scream', [['“Blowing steam” is an expression for doing anything to calm oneself down. Screaming is often seen as a quick, effective, healthy, and cheap way to do this.']]), ('This ain’t your daddy talkin’\n You know, I know\n Your story ain’t so shocking\n You know, I know', [['At this point in the song, Cooper is joined by heavy metal pal Ozzy Osbourne, another musician known for his drug-filled and controversial past.\n\n\n\nBoth Cooper and Osbourne have been through the wringer, especially in regards to substance abuse. They seem to be acknowledging that their PSA of a song is more credible than a middle-aged man who has never seen a non-prescription drug in his life.\n\nThey also are telling the listener that, even though they feel that their life story is tragic, it really isn’t– especially when compared to Cooper & Osbourne’s lives.']]), ('Now I know you’ve been seeing red', [['When a bull sees red, they become agitated. In this sense, whatever is bumming the listener out makes them see red.']]), ('You stick a needle in your arm\n You bite the dust, you buy the farm', [['Using an indirect reference to heroin (which is injected), Cooper says that if the listener uses it, they’ll die. Biting the dust and buying the farm are both figures of speech for when someone passes away.\n\nBuying the farm is believed to have caught on in popularity when the U.S. Government was training inexperienced pilots/crewmembers during World War II. Often, accidents in rural areas would lead to barns or fields being damaged. The Government would compensate the property owners with a check to repay for the damages, in a sense “buying the farm.”']])]"
Alice Cooper,Burning Our Bed,0.472,0.62,0.0,-8.277,1.0,0.0299,0.0644,0.000911,0.445,0.234,143.816,274933.0,4.0,"Burning Our Bed LyricsBaby, don't you shed a tear for me
I wouldn't want to waste your time
You talked a lot of trash and ya lied to me
But babe, you never even tried

Oh, oh, oh
You can hold my heart for ransom
But you'll never own my soul

[Chorus]
Baby, I might lose my mind
Maybe I might lose my head
But one thing I'll never do
Is swallow my pride crawlin' back to you
Baby, I'm burning our bed
There used to be a time when you were everything
My flame thru the night
You got me hot
Then you blew me out
Like this match I'm about to light

Oh, oh, oh
You can tear my heart to pieces
Left me standing in the cold

Baby, I might lose my mind
Maybe I might lose my head
One thing I gotta do
Is torch those sheets and pillows too
Baby, I'm burning out bed

Well, I used to think your were so fine
How could I be so blind

Oh, oh, oh
I'm freem
But I'm alone

[Chorus]

Sometimes a man can bleed
Baby, I'm burning our bed
You might also like[Chorus]Embed",291717.0,"[('Sometimes a man can bleed', [['This lyric is a throwback to the song “Only Women Bleed” from Cooper’s debut solo album “Welcome to My Nightmare”.']])]"
Alice Cooper,Dangerous Tonight,0.365,0.947,10.0,-8.693,0.0,0.278,0.0457,0.0315,0.518,0.0706,135.789,281947.0,4.0,"Dangerous Tonight Lyrics[Verse 1]
Take another bite
It'll be alright
What's wrong will soon feel right
Dangerous tonight

Take another sip
Let it kiss your lips
And let a little drip on your thighs

If you let me I'll untie your sensuality
I'll open up your heart and satisfy my greed
[Chorus]
I'm dangerous, I'm a dying breed
Poisonous like a centipede
I'm capable of the foulest deed
Dangerous at night
I'm dangerous like a razorback
Deadly like a heart attack
Well, I don't bend and I don't crack
Dangerous tonight

[Verse 2]
Take another turn
The rules have all been burned
And you've got tricks to learn
Dangerous tonight

Play another role
Try and lose control
And stain your soul to red from white

In my mind, oh, a million voices tell me no
It's prime crime time and I gotta let it go

I'm dangerous like a broken glass
I'm a flesh fanatic psychopath
I can cause you pain and make it last
Dangerous tonight
I'm dangerous when the sun goes down
So cross yourself, don't fool around
I'll drag your heart into the ground
Dangerous tonight
You might also likeIf you let me I'll untie your sensuality
I'll open up your heart and satisfy my greed

[Chorus]

I'm dangerous like a broken glass
I'm a blood bubonic psychopath
I can cause you pain and make it last
Dangerous tonightEmbed",291719.0,[]
Alice Cooper,Feed My Frankenstein,0.554,0.914,9.0,-8.246,0.0,0.0449,0.00231,7.82e-05,0.118,0.373,101.792,285093.0,4.0,"Feed My Frankenstein Lyrics[Intro]
Yes, yes, I know you're hungry
And here comes dinner
(Feed my Frankenstein)

[Verse 1]
Well, I ain't evil
I'm just good lookin'
Start a little fire
Baby, start cookin'
I'm a hungry man
But I don't want pizza
I'll blow down your house
And then I'm gonna eat ya
Bring you to a simmer
Right on time
Run my greasy fingers
Up your greasy spine
[Chorus]
Feed my Frankenstein
Meet my libido
(He's a psycho)
Feed my Frankenstein
Hungry for love
And it's feeding time

[Verse 2]
You don't want to talk
So baby, shut up
And let me drink the wine
From your fur tea cup
Velcro candy, sticky sweet
Make my tattoos
Melt in the heat
Well, I ain't no veggie
Like my flesh on the bone
Alive and lickin' on your
Ice cream cone

[Chorus]
Feed my Frankenstein
Meet my libido
(He's a psycho)
Feed my Frankenstein
Hungry for love
And it's feeding time
You might also like[Bridge]
Baby whoa whoa, oh yeah
Feed my Frankenstein
Whoa whoa, baby chow down
Feed my Frankenstein

He's a psycho

Feed my Frankenstein
Meet my libido
(He's a psycho)
Feed my Frankenstein
Hungry for love
And it's lunch time

[Bridge + Chorus +Bridge]1Embed",118849.0,"[('Feed my Frankenstein)', [['If reversed, the lyric sounds like ‘Hear our saviour. Hungry.’\n\nPlay from about 4:27 to hear it.\nhttps://youtu.be/H1-Ys3WpVyk']]), ('Well, I ain’t no veggie\n Like my flesh on the bone\n Alive and lickin’ on your\n Ice cream cone', [['Here Alice Cooper describes the “mutual consumption” occurring between the “lovers”. By not being a veggie, Alice Cooper is implying that he is providing meat for his lover, vis-a-vis his penis. Simultaneously he is engaged in the “consumption” of his partner’s genitalia. This is commonly referred to as the “69” sexual position.']]), ('Velcro candy, sticky sweet', [['Velcro candy is an analogy for the female genitalia, and their stickiness is describing their arousal.']]), ('And let me drink the wine\n From your fur tea cup', [['Here Alice Cooper is expressing to consume the vaginal juices secreted by his desired copulation partner.']]), ('Feed my Frankenstein\n Meet my libido\n (He’s a psycho)\n Feed my Frankenstein\n Hungry for love\n And it’s feeding time', [['Here Alice Cooper explicitly refers to his libido as being analogous to Frankenstein’s monster. “Frankenstein” could imply the phallic imagery of a “beef frank”, but it also implies the unregulatable horror of a monster that is out of his control and is in desperate need.']]), ('I’m a hungry man\n But I don’t want pizza\n I’ll blow down your house\n And then I’m gonna eat ya', [['Here, Alice Cooper is expressing his monstrous desire for copulation. Here “blow down your house” refers to the story of the “3 Little Pigs” where the “Big Bad Wolf” destroys the protective domicile of the titular pigs. Whereas in the “3 Little Pigs”, the wolf wants to consume the pigs for a meal, here Alice Cooper is implying he wants to perform cunnilingus.']]), ('Yes, yes, I know you’re hungry\n And here comes dinner', [['In this sketch-like opening to the song, Alice Cooper is acting as Dr. Frankenstein talking to his “monster” that dinner is arriving.\n\nIn this song, Frankenstein’s monster is Alice Cooper’s sex drive (libido), and the “dinner” would be a potential copulation source.']])]"
